date,actual,predicted,error,drift_detected,status
2023-12-19,34668.9,32972.2,1696.6,False,OK
2023-12-20,35706.9,34609.7,1097.2,False,OK
2023-12-21,34843.0,33144.2,1698.7,False,OK
2023-12-22,34437.1,33055.2,1381.8,False,OK
2023-12-23,32367.6,32421.4,53.9,False,OK
2023-12-24,29938.3,32746.2,2807.9,False,OK
2023-12-25,28589.3,34959.0,6369.7,True,RETRAINED
2023-12-26,29892.3,34361.1,4468.8,True,RETRAINED
2023-12-27,30257.1,31826.1,1569.0,False,OK
2023-12-28,29531.2,31034.4,1503.2,False,OK
2023-12-29,29726.7,30523.6,797.0,False,OK
2023-12-30,30860.6,31183.6,323.0,False,OK
2023-12-31,30956.7,31542.6,585.9,False,OK
2024-01-01,31345.1,32051.9,706.8,False,OK
2024-01-02,33869.4,31927.9,1941.5,False,OK
2024-01-03,34699.1,32141.6,2557.5,False,OK
2024-01-04,34718.0,32064.2,2653.8,False,OK
2024-01-05,36433.7,32137.9,4295.8,True,RETRAINED
2024-01-06,35409.4,34128.9,1280.5,False,OK
2024-01-07,32600.4,33765.9,1165.5,False,OK
2024-01-08,33823.1,33975.9,152.7,False,OK
2024-01-09,34257.6,33829.7,427.9,False,OK
2024-01-10,31433.4,32285.7,852.3,False,OK
2024-01-11,32832.1,32468.5,363.6,False,OK
2024-01-12,32962.7,33376.1,413.3,False,OK
2024-01-13,29505.6,32838.5,3332.9,True,RETRAINED
2024-01-14,32999.4,31753.7,1245.7,False,OK
2024-01-15,37556.6,34181.2,3375.4,True,RETRAINED
2024-01-16,39745.8,35904.2,3841.5,True,RETRAINED
2024-01-17,42424.1,35388.4,7035.7,True,RETRAINED
2024-01-18,40022.2,38185.7,1836.5,False,OK
2024-01-19,38460.6,35187.0,3273.6,True,RETRAINED
2024-01-20,40493.3,34954.7,5538.6,True,RETRAINED
2024-01-21,40089.8,37296.3,2793.5,False,OK
2024-01-22,39782.2,36666.5,3115.7,True,RETRAINED
2024-01-23,36507.0,36292.7,214.3,False,OK
2024-01-24,33060.2,34254.5,1194.3,False,OK
2024-01-25,30389.3,32765.8,2376.4,False,OK
2024-01-26,29397.0,31912.0,2515.0,False,OK
2024-01-27,27882.1,32760.6,4878.5,True,RETRAINED
2024-01-28,30225.4,31752.0,1526.6,False,OK
2024-01-29,33153.1,34262.0,1108.9,False,OK
2024-01-30,34618.9,36131.4,1512.5,False,OK
2024-01-31,34414.3,35393.0,978.7,False,OK
2024-02-01,33573.1,34486.3,913.2,False,OK
2024-02-02,32299.4,34357.6,2058.2,False,OK
2024-02-03,31062.1,33271.4,2209.3,False,OK
2024-02-04,31629.7,34509.3,2879.6,False,OK
2024-02-05,33412.4,35504.2,2091.8,False,OK
2024-02-06,34292.5,36071.1,1778.6,False,OK
2024-02-07,34115.6,35486.1,1370.5,False,OK
2024-02-08,33077.8,34030.2,952.4,False,OK
2024-02-09,30553.5,32596.2,2042.7,False,OK
2024-02-10,28049.0,30858.3,2809.3,False,OK
2024-02-11,27958.2,30904.4,2946.2,False,OK
2024-02-12,30853.8,32514.4,1660.6,False,OK
2024-02-13,32982.7,34121.4,1138.7,False,OK
2024-02-14,33662.5,35809.1,2146.7,False,OK
2024-02-15,34272.7,36504.6,2231.9,False,OK
2024-02-16,32301.0,34195.6,1894.6,False,OK
2024-02-17,33131.0,32464.5,666.5,False,OK
2024-02-18,33661.7,33277.0,384.6,False,OK
2024-02-19,33268.3,34315.4,1047.1,False,OK
2024-02-20,34211.3,34074.9,136.4,False,OK
2024-02-21,34033.8,32062.3,1971.5,False,OK
2024-02-22,33251.3,32688.1,563.2,False,OK
2024-02-23,31372.2,30898.9,473.3,False,OK
2024-02-24,30186.8,30456.9,270.1,False,OK
2024-02-25,31797.8,31489.8,308.0,False,OK
2024-02-26,31046.9,34432.6,3385.7,True,RETRAINED
2024-02-27,29647.6,30708.4,1060.7,False,OK
2024-02-28,29125.4,29137.7,12.3,False,OK
2024-02-29,31885.4,28705.1,3180.3,True,RETRAINED
2024-03-01,32281.1,32447.8,166.8,False,OK
2024-03-02,29438.7,31101.5,1662.8,False,OK
2024-03-03,26663.6,29830.5,3166.8,True,RETRAINED
2024-03-04,28497.3,30255.4,1758.1,False,OK
2024-03-05,29156.4,30881.4,1724.9,False,OK
2024-03-06,29896.6,30945.2,1048.6,False,OK
2024-03-07,28806.2,31178.2,2372.0,False,OK
2024-03-08,28482.8,30543.9,2061.1,False,OK
2024-03-09,29570.3,29853.9,283.5,False,OK
2024-03-10,28601.6,29458.2,856.6,False,OK
2024-03-11,31127.1,32165.4,1038.3,False,OK
2024-03-12,28962.1,32511.7,3549.6,True,RETRAINED
2024-03-13,27699.7,29727.5,2027.8,False,OK
2024-03-14,27564.2,28759.6,1195.4,False,OK
2024-03-15,27008.0,28372.9,1364.9,False,OK
2024-03-16,24845.4,27695.9,2850.4,False,OK
2024-03-17,25108.9,27057.0,1948.0,False,OK
2024-03-18,28252.1,27368.5,883.6,False,OK
2024-03-19,30688.6,28552.0,2136.6,False,OK
2024-03-20,29625.8,28626.3,999.4,False,OK
2024-03-21,30483.2,27348.2,3135.1,True,RETRAINED
2024-03-22,31139.6,28165.0,2974.6,False,OK
2024-03-23,29192.1,27664.2,1527.9,False,OK
2024-03-24,29375.9,26938.3,2437.6,False,OK
2024-03-25,30130.8,30315.8,185.0,False,OK
2024-03-26,29854.6,29891.4,36.8,False,OK
2024-03-27,30250.1,29341.2,908.9,False,OK
2024-03-28,30420.9,28858.3,1562.7,False,OK
2024-03-29,28435.0,28615.3,180.3,False,OK
2024-03-30,26656.1,28348.2,1692.1,False,OK
2024-03-31,24927.4,27355.1,2427.7,False,OK
2024-04-01,28009.7,27795.1,214.5,False,OK
2024-04-02,29213.0,28128.6,1084.4,False,OK
2024-04-03,30321.5,28310.9,2010.6,False,OK
2024-04-04,29665.0,28356.9,1308.1,False,OK
2024-04-05,29494.0,28990.3,503.7,False,OK
2024-04-06,28124.1,29447.9,1323.7,False,OK
2024-04-07,26223.0,27988.3,1765.4,False,OK
2024-04-08,27684.2,28446.2,762.0,False,OK
2024-04-09,27305.2,28496.3,1191.1,False,OK
2024-04-10,27461.8,28306.0,844.1,False,OK
2024-04-11,27912.3,27979.8,67.5,False,OK
2024-04-12,26883.6,27067.3,183.7,False,OK
2024-04-13,25115.6,25968.4,852.9,False,OK
2024-04-14,25197.3,25556.5,359.2,False,OK
2024-04-15,28421.4,27309.7,1111.7,False,OK
2024-04-16,27117.6,28116.0,998.4,False,OK
2024-04-17,27401.7,27314.5,87.1,False,OK
2024-04-18,28405.4,27552.0,853.4,False,OK
2024-04-19,26960.8,27340.7,379.9,False,OK
2024-04-20,24954.5,26353.6,1399.1,False,OK
2024-04-21,25826.6,25404.7,422.0,False,OK
2024-04-22,27492.3,27365.2,127.1,False,OK
2024-04-23,27325.9,27512.2,186.3,False,OK
2024-04-24,27132.5,27268.8,136.3,False,OK
2024-04-25,26553.4,26635.2,81.8,False,OK
2024-04-26,26775.3,26172.1,603.1,False,OK
2024-04-27,25894.2,25517.9,376.3,False,OK
2024-04-28,26466.3,25187.0,1279.2,False,OK
2024-04-29,31970.2,27558.9,4411.3,True,RETRAINED
2024-04-30,31069.9,30691.6,378.4,False,OK
2024-05-01,30747.3,30330.3,417.0,False,OK
2024-05-02,31907.2,29345.6,2561.6,False,OK
2024-05-03,28827.1,30382.7,1555.5,False,OK
2024-05-04,25615.2,26979.3,1364.1,False,OK
2024-05-05,26385.6,27159.0,773.3,False,OK
2024-05-06,29251.1,29371.1,119.9,False,OK
2024-05-07,30612.3,31083.8,471.5,False,OK
2024-05-08,33478.0,32503.6,974.4,False,OK
2024-05-09,30033.3,34540.8,4507.5,True,RETRAINED
2024-05-10,27971.4,28008.3,36.9,False,OK
2024-05-11,24721.6,27103.3,2381.7,False,OK
2024-05-12,25113.2,26780.4,1667.2,False,OK
2024-05-13,27519.0,29107.7,1588.7,False,OK
2024-05-14,28246.7,28728.9,482.2,False,OK
2024-05-15,28247.7,28538.8,291.1,False,OK
2024-05-16,28836.3,28329.4,506.9,False,OK
2024-05-17,28075.4,28533.0,457.6,False,OK
2024-05-18,26256.7,27467.5,1210.7,False,OK
2024-05-19,26560.5,26690.8,130.3,False,OK
2024-05-20,29258.5,28471.6,786.8,False,OK
2024-05-21,31815.3,28857.7,2957.6,False,OK
2024-05-22,34874.6,30790.9,4083.7,True,RETRAINED
2024-05-23,34774.1,32437.0,2337.0,False,OK
2024-05-24,34032.1,31675.8,2356.3,False,OK
2024-05-25,32424.0,28904.4,3519.6,True,RETRAINED
2024-05-26,33199.6,31814.9,1384.7,False,OK
2024-05-27,32277.3,35568.6,3291.3,True,RETRAINED
2024-05-28,33023.7,34806.2,1782.5,False,OK
2024-05-29,30903.9,33496.0,2592.2,False,OK
2024-05-30,28923.1,30602.9,1679.8,False,OK
2024-05-31,28145.6,28632.3,486.7,False,OK
2024-06-01,28304.0,27900.9,403.1,False,OK
2024-06-02,29909.1,28772.8,1136.3,False,OK
2024-06-03,35702.0,30982.5,4719.5,True,RETRAINED
2024-06-04,36780.6,31972.6,4808.0,True,RETRAINED
2024-06-05,36184.1,35355.6,828.5,False,OK
2024-06-06,38019.4,35193.3,2826.1,False,OK
2024-06-07,35677.6,36596.8,919.2,False,OK
2024-06-08,31116.4,31892.5,776.1,False,OK
2024-06-09,31242.6,30059.4,1183.2,False,OK
2024-06-10,31814.2,33057.2,1243.1,False,OK
2024-06-11,30795.3,31342.3,547.0,False,OK
2024-06-12,31850.8,30576.6,1274.2,False,OK
2024-06-13,36129.3,32258.0,3871.3,True,RETRAINED
2024-06-14,37689.0,35694.2,1994.9,False,OK
2024-06-15,32816.3,36689.6,3873.3,True,RETRAINED
2024-06-16,31514.6,33254.9,1740.3,False,OK
2024-06-17,37994.6,35624.2,2370.4,False,OK
2024-06-18,40931.8,37063.9,3867.9,True,RETRAINED
2024-06-19,40113.9,38426.1,1687.8,False,OK
2024-06-20,40957.9,37057.8,3900.2,True,RETRAINED
2024-06-21,42957.9,38058.2,4899.7,True,RETRAINED
2024-06-22,43391.8,41142.3,2249.6,False,OK
2024-06-23,43449.4,42290.8,1158.6,False,OK
2024-06-24,40107.4,42794.1,2686.7,False,OK
2024-06-25,38149.4,38690.3,540.8,False,OK
2024-06-26,43215.1,37338.0,5877.0,True,RETRAINED
2024-06-27,38970.4,43260.8,4290.4,True,RETRAINED
2024-06-28,34656.4,38764.6,4108.2,True,RETRAINED
2024-06-29,37058.5,33468.7,3589.9,True,RETRAINED
2024-06-30,39970.0,39426.6,543.4,False,OK
2024-07-01,33709.0,40982.9,7273.9,True,RETRAINED
2024-07-02,34457.3,30891.9,3565.4,True,RETRAINED
2024-07-03,36041.3,34253.0,1788.3,False,OK
2024-07-04,38084.2,37416.8,667.4,False,OK
2024-07-05,43766.1,40494.7,3271.4,True,RETRAINED
2024-07-06,44979.5,43574.3,1405.3,False,OK
2024-07-07,42796.7,42309.3,487.4,False,OK
2024-07-08,45299.8,42205.4,3094.4,True,RETRAINED
2024-07-09,47539.9,43838.2,3701.7,True,RETRAINED
2024-07-10,47767.1,43247.1,4520.0,True,RETRAINED
2024-07-11,42929.9,43418.4,488.5,False,OK
2024-07-12,38438.6,39520.2,1081.6,False,OK
2024-07-13,39805.3,36478.2,3327.1,True,RETRAINED
2024-07-14,42318.9,37934.8,4384.1,True,RETRAINED
2024-07-15,46501.7,41345.9,5155.8,True,RETRAINED
2024-07-16,48564.9,43963.2,4601.7,True,RETRAINED
2024-07-17,45741.0,43852.4,1888.6,False,OK
2024-07-18,40182.2,43380.4,3198.3,True,RETRAINED
2024-07-19,37748.7,36006.6,1742.2,False,OK
2024-07-20,35563.7,32649.6,2914.1,False,OK
2024-07-21,37865.0,35120.4,2744.6,False,OK
2024-07-22,39084.6,38073.6,1011.0,False,OK
2024-07-23,39795.1,38464.5,1330.6,False,OK
2024-07-24,39664.9,39403.6,261.3,False,OK
2024-07-25,38596.8,39551.0,954.2,False,OK
2024-07-26,35699.8,38020.0,2320.2,False,OK
2024-07-27,34708.4,35269.7,561.3,False,OK
2024-07-28,35325.0,36907.5,1582.5,False,OK
2024-07-29,39805.8,38518.1,1287.7,False,OK
2024-07-30,40808.0,40218.8,589.1,False,OK
2024-07-31,42853.7,40726.1,2127.6,False,OK
2024-08-01,45172.4,41309.6,3862.7,True,RETRAINED
2024-08-02,46176.0,43303.0,2873.0,False,OK
2024-08-03,41328.6,43031.3,1702.7,False,OK
2024-08-04,37613.3,37296.2,317.0,False,OK
2024-08-05,42746.7,38364.9,4381.9,True,RETRAINED
2024-08-06,43768.4,41352.0,2416.4,False,OK
2024-08-07,38124.1,42332.1,4208.0,True,RETRAINED
2024-08-08,35918.1,39896.0,3977.9,True,RETRAINED
2024-08-09,39431.1,35743.9,3687.3,True,RETRAINED
2024-08-10,38003.1,35899.6,2103.5,False,OK
2024-08-11,34083.2,36113.3,2030.1,False,OK
2024-08-12,35012.8,36014.0,1001.2,False,OK
2024-08-13,34759.1,34698.5,60.6,False,OK
2024-08-14,35949.1,34307.3,1641.8,False,OK
2024-08-15,36730.0,35385.3,1344.7,False,OK
2024-08-16,37628.7,36602.9,1025.8,False,OK
2024-08-17,35228.7,37316.8,2088.1,False,OK
2024-08-18,36457.8,36157.4,300.4,False,OK
2024-08-19,37359.8,38521.4,1161.5,False,OK
2024-08-20,31089.1,36470.6,5381.5,True,RETRAINED
2024-08-21,29098.1,31866.1,2768.1,False,OK
2024-08-22,29884.7,29530.4,354.3,False,OK
2024-08-23,31268.4,28384.0,2884.4,False,OK
2024-08-24,31225.3,28451.8,2773.5,False,OK
2024-08-25,33174.1,30111.5,3062.6,True,RETRAINED
2024-08-26,37405.7,34714.5,2691.2,False,OK
2024-08-27,39204.5,34953.1,4251.4,True,RETRAINED
2024-08-28,43166.0,36167.4,6998.6,True,RETRAINED
2024-08-29,40990.6,39296.9,1693.7,False,OK
2024-08-30,34475.7,38077.5,3601.7,True,RETRAINED
2024-08-31,33733.9,32859.6,874.2,False,OK
2024-09-01,34968.5,35095.6,127.1,False,OK
2024-09-02,32087.0,37922.9,5835.9,True,RETRAINED
2024-09-03,29430.0,34253.5,4823.5,True,RETRAINED
2024-09-04,29701.5,29425.1,276.4,False,OK
2024-09-05,30570.3,28744.1,1826.2,False,OK
2024-09-06,31560.0,28597.3,2962.7,False,OK
2024-09-07,29231.9,28922.8,309.1,False,OK
2024-09-08,25832.9,28163.0,2330.1,False,OK
2024-09-09,28293.6,28643.7,350.1,False,OK
2024-09-10,30456.9,27650.0,2806.9,False,OK
2024-09-11,31405.5,28451.3,2954.1,False,OK
2024-09-12,31934.5,29011.9,2922.6,False,OK
2024-09-13,32445.4,28213.2,4232.2,True,RETRAINED
2024-09-14,31594.6,28055.8,3538.7,True,RETRAINED
2024-09-15,30693.7,28864.0,1829.7,False,OK
2024-09-16,30693.3,30851.8,158.4,False,OK
2024-09-17,32190.1,29308.9,2881.2,False,OK
2024-09-18,32254.4,30465.4,1789.1,False,OK
2024-09-19,33248.7,30681.6,2567.0,False,OK
2024-09-20,33003.1,30493.8,2509.3,False,OK
2024-09-21,30843.6,29787.5,1056.1,False,OK
2024-09-22,29186.4,31026.8,1840.4,False,OK
2024-09-23,29376.7,32094.5,2717.8,False,OK
2024-09-24,29051.6,30126.6,1075.0,False,OK
2024-09-25,30152.4,29289.9,862.5,False,OK
2024-09-26,32668.8,29728.1,2940.7,False,OK
2024-09-27,32614.3,30802.6,1811.7,False,OK
2024-09-28,31092.0,31102.6,10.6,False,OK
2024-09-29,29159.5,33505.7,4346.1,True,RETRAINED
2024-09-30,30065.6,33305.6,3240.1,True,RETRAINED
2024-10-01,29571.5,29041.6,530.0,False,OK
2024-10-02,29296.2,28889.9,406.3,False,OK
2024-10-03,29864.5,28303.7,1560.8,False,OK
2024-10-04,29991.1,27995.1,1996.1,False,OK
2024-10-05,28249.7,28158.8,90.8,False,OK
2024-10-06,26968.3,27434.1,465.8,False,OK
2024-10-07,29491.3,27916.8,1574.5,False,OK
2024-10-08,27472.1,27476.9,4.8,False,OK
2024-10-09,27447.9,27519.4,71.6,False,OK
2024-10-10,26918.1,27108.8,190.7,False,OK
2024-10-11,27020.3,26630.2,390.1,False,OK
2024-10-12,25939.8,25822.6,117.2,False,OK
2024-10-13,26281.8,25543.1,738.7,False,OK
2024-10-14,27247.0,27396.2,149.1,False,OK
2024-10-15,27381.7,27146.0,235.7,False,OK
2024-10-16,28083.5,28003.3,80.2,False,OK
2024-10-17,28286.5,27906.1,380.4,False,OK
2024-10-18,27908.1,27240.3,667.8,False,OK
2024-10-19,26001.4,26206.6,205.2,False,OK
2024-10-20,25763.0,25772.9,9.9,False,OK
2024-10-21,27987.1,27128.2,858.9,False,OK
2024-10-22,28659.9,27554.5,1105.4,False,OK
2024-10-23,28380.9,27362.8,1018.1,False,OK
2024-10-24,27452.7,27012.7,440.0,False,OK
2024-10-25,27324.2,26532.7,791.4,False,OK
2024-10-26,25676.6,25942.0,265.4,False,OK
2024-10-27,25994.0,25488.7,505.3,False,OK
2024-10-28,28503.5,27899.3,604.2,False,OK
2024-10-29,28473.7,28246.1,227.5,False,OK
2024-10-30,28513.0,27650.0,863.1,False,OK
2024-10-31,29290.1,26835.7,2454.5,False,OK
2024-11-01,29143.4,26940.8,2202.7,False,OK
2024-11-02,25305.8,26549.4,1243.6,False,OK
2024-11-03,27233.8,25640.7,1593.1,False,OK
2024-11-04,28596.5,27916.3,680.2,False,OK
2024-11-05,28578.0,27928.1,649.9,False,OK
2024-11-06,29735.0,27208.5,2526.5,False,OK
2024-11-07,29634.9,27641.4,1993.6,False,OK
2024-11-08,27603.2,27473.9,129.4,False,OK
2024-11-09,25941.3,26134.6,193.3,False,OK
2024-11-10,27400.1,26413.3,986.8,False,OK
2024-11-11,27944.8,27446.7,498.1,False,OK
2024-11-12,28036.8,27369.4,667.5,False,OK
2024-11-13,30395.6,28517.6,1878.0,False,OK
2024-11-14,31430.9,29643.2,1787.7,False,OK
2024-11-15,29567.6,27829.8,1737.8,False,OK
2024-11-16,27267.0,26919.1,347.9,False,OK
2024-11-17,27605.0,27076.0,529.0,False,OK
2024-11-18,28175.6,28986.9,811.3,False,OK
2024-11-19,28594.1,28788.0,194.0,False,OK
2024-11-20,28523.3,28667.1,143.8,False,OK
2024-11-21,30582.7,27838.7,2744.0,False,OK
2024-11-22,33428.6,29446.8,3981.8,True,RETRAINED
2024-11-23,29658.1,31528.6,1870.5,False,OK
2024-11-24,28683.1,29926.5,1243.5,False,OK
2024-11-25,30321.8,30435.9,114.1,False,OK
2024-11-26,29566.8,31307.5,1740.7,False,OK
2024-11-27,30700.6,29902.7,797.9,False,OK
2024-11-28,28816.5,30802.2,1985.7,False,OK
2024-11-29,31265.0,29248.0,2017.0,False,OK
2024-11-30,33382.0,31566.1,1815.8,False,OK
2024-12-01,33974.8,34171.7,197.0,False,OK
2024-12-02,36435.3,34165.6,2269.7,False,OK
2024-12-03,37173.7,36647.9,525.7,False,OK
2024-12-04,37711.3,36288.2,1423.1,False,OK
2024-12-05,36274.3,35888.1,386.2,False,OK
2024-12-06,38238.1,34960.0,3278.0,True,RETRAINED
2024-12-07,36098.2,34114.3,1983.8,False,OK
2024-12-08,31496.8,33249.7,1752.9,False,OK
2024-12-09,32707.4,29874.2,2833.2,False,OK
2024-12-10,31726.7,29856.4,1870.3,False,OK
2024-12-11,31168.0,29353.0,1815.0,False,OK
2024-12-12,35035.4,28759.6,6275.9,True,RETRAINED
2024-12-13,36971.8,33071.0,3900.8,True,RETRAINED
2024-12-14,35489.5,33840.7,1648.9,False,OK
2024-12-15,34976.6,34566.3,410.3,False,OK
2024-12-16,34032.1,33494.8,537.3,False,OK
2024-12-17,31026.1,33037.9,2011.7,False,OK
2024-12-18,31854.5,30676.8,1177.7,False,OK
2024-12-19,32855.3,30819.6,2035.7,False,OK
2024-12-20,35454.5,31505.0,3949.5,True,RETRAINED
2024-12-21,35908.1,32383.0,3525.1,True,RETRAINED
2024-12-22,38957.2,33851.8,5105.3,True,RETRAINED
2024-12-23,41135.6,34858.6,6277.1,True,RETRAINED
2024-12-24,37175.3,37181.9,6.6,False,OK
2024-12-25,33475.8,36390.1,2914.3,False,OK
2024-12-26,35910.8,33833.2,2077.6,False,OK
2024-12-27,35250.1,32538.5,2711.6,False,OK
2024-12-28,31183.7,31328.8,145.1,False,OK
2024-12-29,28258.0,30029.0,1770.9,False,OK
2024-12-30,29037.7,30145.1,1107.4,False,OK
2024-12-31,30729.5,31541.9,812.3,False,OK
